Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Broad money growth (annual %),FM.LBL.BMNY.ZG,Vanuatu,VUT,-0.559056477213318,8.87194116360697,7.32082278574917,5.94567489957422,9.56848519799756
Broad money growth (annual %),FM.LBL.BMNY.ZG,"Venezuela, RB",VEN,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Viet Nam,VNM,13.6334900036844,9.67595141463418,5.67940973729915,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,West Bank and Gaza,PSE,13.8858419798361,8.25739902138892,-0.124825212864048,6.79569100800766,7.09952248086783
Broad money growth (annual %),FM.LBL.BMNY.ZG,"Yemen, Rep.",YEM,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Zambia,ZMB,46.4435493408136,3.65702508304101,24.503893776855,24.5799613166838,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Zimbabwe,ZWE,485.547045499664,131.829477898324,391.883944100134,708.928599788008,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Africa Eastern and Southern,AFE,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Africa Western and Central,AFW,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Arab World,ARB,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Caribbean small states,CSS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Central Europe and the Baltics,CEB,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Early-demographic dividend,EAR,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,East Asia & Pacific,EAS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Euro area,EMU,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Europe & Central Asia,ECS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,European Union,EUU,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Fragile and conflict affected situations,FCS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,High income,HIC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,IBRD only,IBD,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,IDA & IBRD total,IBT,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,IDA blend,IDB,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,IDA only,IDX,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,IDA total,IDA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Late-demographic dividend,LTE,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Latin America & Caribbean,LCN,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Least developed countries: UN classification,LDC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Low & middle income,LMY,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Low income,LIC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Lower middle income,LMC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,"Middle East, North Africa, Afghanistan & Pakistan",MEA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Middle income,MIC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,North America,NAC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Not classified,INX,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,OECD members,OED,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Other small states,OSS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Pacific island small states,PSS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Post-demographic dividend,PST,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Pre-demographic dividend,PRE,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Small states,SST,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,South Asia,SAS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,South Asia (IDA & IBRD),TSA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Sub-Saharan Africa,SSF,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,Upper middle income,UMC,..,..,..,..,..
Broad money growth (annual %),FM.LBL.BMNY.ZG,World,WLD,..,..,..,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 12/19/2025,,,,,,,,
